App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Id
PTA Content Master,MEDICAL,4.2,64,41.0,1000.0,1,29.99,Everyone,Medical,2015-12-22,1339
Navi Radiography Pro,MEDICAL,4.7,11,100.0,500.0,1,15.99,Everyone,Medical,2018-01-14,1340
Nursing Care Plan NANDA Tables,MEDICAL,3.0,4,3.4,500.0,1,0.99,Everyone,Medical,2017-05-09,1341
A Manual of Acupuncture,MEDICAL,3.5,214,68.0,1000.0,1,33.99,Everyone,Medical,2017-10-02,1342
palmPEDi: Pediatric Tape,MEDICAL,4.6,66,2.6,5000.0,1,0.99,Everyone,Medical,2013-12-02,1343
GoodRx Drug Prices and Coupons,MEDICAL,4.8,59158,11.0,1000000.0,0,0.0,Everyone,Medical,2018-07-26,1344
FollowMyHealth®,MEDICAL,4.6,73118,37.0,1000000.0,0,0.0,Everyone,Medical,2018-05-10,1345
Ovia Pregnancy Tracker & Baby Countdown Calendar,MEDICAL,4.8,102858,9.8,1000000.0,0,0.0,Everyone,Medical,2018-08-03,1346
Teladoc Member,MEDICAL,4.0,2094,23.0,500000.0,0,0.0,Everyone,Medical,2018-07-26,1347
myAir™ for Air10™ by ResMed,MEDICAL,3.7,236,18.0,50000.0,0,0.0,Everyone,Medical,2018-07-25,1348
Blood Pressure,MEDICAL,4.2,33033,7.4,5000000.0,0,0.0,Everyone,Medical,2018-07-24,1349
Pregnancy Week By Week,MEDICAL,4.8,78825,11.0,1000000.0,0,0.0,Everyone,Medical,2018-08-02,1350
BioLife Plasma Services,MEDICAL,3.5,250,23.0,100000.0,0,0.0,Everyone,Medical,2018-07-09,1351
OneTouch Reveal,MEDICAL,3.9,6266,34.0,500000.0,0,0.0,Everyone,Medical,2018-05-22,1352
To,MEDICAL,4.2,22,15.0,10000.0,0,0.0,Everyone,Medical,2018-05-30,1353
Ovia Fertility Tracker & Ovulation Calculator,MEDICAL,4.8,53743,13.0,1000000.0,0,0.0,Everyone,Medical,2018-07-27,1354
Anthem Anywhere,MEDICAL,2.7,2657,24.0,500000.0,0,0.0,Everyone,Medical,2018-07-27,1355
Blood Donor,MEDICAL,4.2,4476,20.0,500000.0,0,0.0,Everyone,Medical,2018-07-31,1356
My Calendar - Period Tracker,MEDICAL,4.7,156410,14.0,5000000.0,0,0.0,Everyone,Medical,2018-08-03,1357
Youper - AI Therapy,MEDICAL,4.6,2006,69.0,50000.0,0,0.0,Everyone,Medical,2018-08-03,1358
Zocdoc: Find Doctors & Book Appointments,MEDICAL,4.5,6099,38.0,500000.0,0,0.0,Everyone,Medical,2018-07-31,1359
1800 Contacts - Lens Store,MEDICAL,4.7,23160,26.0,1000000.0,0,0.0,Everyone,Medical,2018-07-27,1360
Blood Pressure Log - MyDiary,MEDICAL,4.7,8348,2.6,500000.0,0,0.0,Everyone,Medical,2018-04-13,1361
PulsePoint Respond,MEDICAL,4.5,7837,21.0,100000.0,0,0.0,Everyone,Medical,2018-07-31,1362
Ovia Parenting & Baby Development Tracker,MEDICAL,4.7,6185,38.0,100000.0,0,0.0,Everyone,Medical,2018-08-03,1363
MyQuest for Patients,MEDICAL,4.0,3803,16.0,100000.0,0,0.0,Everyone,Medical,2018-03-13,1364
OptumRx,MEDICAL,3.4,1838,21.0,100000.0,0,0.0,Everyone,Medical,2018-07-02,1365
CVS Caremark,MEDICAL,3.5,3707,10.0,500000.0,0,0.0,Everyone,Medical,2018-07-28,1366
fred's Pharmacy,MEDICAL,3.0,315,22.0,100000.0,0,0.0,Everyone,Medical,2017-10-10,1367
Ada - Your Health Guide,MEDICAL,4.7,87418,14.0,1000000.0,0,0.0,Everyone,Medical,2018-07-16,1368
mySugr: the blood sugar tracker made just for you,MEDICAL,4.6,21189,36.0,1000000.0,0,0.0,Everyone,Medical,2018-08-06,1369
ClearCareGo Caregiver,MEDICAL,4.2,1746,16.0,50000.0,0,0.0,Everyone,Medical,2018-07-25,1370
Pregnancy Calculator and Tracker app,MEDICAL,4.8,69126,61.0,1000000.0,0,0.0,Everyone,Medical,2018-06-01,1371
All Mental disorders,MEDICAL,4.5,453,11.0,100000.0,0,0.0,Everyone,Medical,2017-07-07,1372
DreamMapper,MEDICAL,4.2,10710,8.5,100000.0,0,0.0,Everyone,Medical,2018-07-03,1373
ScriptSave WellRx Rx Discounts,MEDICAL,3.8,700,37.0,100000.0,0,0.0,Everyone,Medical,2018-06-21,1374
MoodSpace,MEDICAL,4.5,503,22.0,50000.0,0,0.0,Everyone,Medical,2018-06-10,1375
Pill Identifier and Drug list,MEDICAL,4.0,488,17.0,100000.0,0,0.0,Everyone,Medical,2018-08-01,1376
HealtheLife,MEDICAL,3.6,190,7.7,100000.0,0,0.0,Everyone,Medical,2018-01-02,1377
SonicCloud: Hearing App,MEDICAL,4.4,15,39.0,1000.0,0,0.0,Everyone,Medical,2018-07-19,1378
Migraine Buddy - The Migraine and Headache tracker,MEDICAL,4.7,26862,30.0,500000.0,0,0.0,Everyone,Medical,2018-06-25,1379
LabCorp | Patient,MEDICAL,3.6,27,28.0,10000.0,0,0.0,Everyone,Medical,2018-04-19,1380
Anatomy Learning - 3D Atlas,MEDICAL,4.5,72167,16.0,1000000.0,0,0.0,Everyone,Medical,2018-07-18,1381
Super Hearing Super Ear Amplifier,MEDICAL,4.1,21,20.0,1000.0,0,0.0,Everyone,Medical,2018-06-11,1382
Moodpath - Depression & Anxiety Test,MEDICAL,4.6,6035,8.9,100000.0,0,0.0,Everyone,Medical,2018-07-05,1383
Teach Me Anatomy,MEDICAL,4.7,9945,97.0,500000.0,0,0.0,Everyone,Medical,2018-07-05,1384
Baritastic - Bariatric Tracker,MEDICAL,4.7,4318,12.0,100000.0,0,0.0,Everyone,Medical,2018-07-26,1385
Brilliant Distinctions®,MEDICAL,2.8,78,72.0,50000.0,0,0.0,Everyone,Medical,2018-06-27,1386
98point6,MEDICAL,4.6,47,21.0,10000.0,0,0.0,Everyone,Medical,2018-08-02,1387
MDLIVE: Talk to a Doctor 24/7,MEDICAL,3.4,650,27.0,100000.0,0,0.0,Everyone,Medical,2018-07-23,1388
Super Ear,MEDICAL,4.0,3498,6.6,100000.0,0,0.0,Everyone,Medical,2018-05-01,1389
VitusVet: Pet Health Care App,MEDICAL,4.8,3052,12.0,100000.0,0,0.0,Everyone,Medical,2018-07-31,1390
Banfield Pet Health Tracker,MEDICAL,4.2,1747,5.9,100000.0,0,0.0,Everyone,Medical,2016-10-17,1391
Dexcom G6,MEDICAL,3.0,45,20.0,5000.0,0,0.0,Everyone,Medical,2018-07-16,1392
Nurse Grid,MEDICAL,4.5,1686,15.0,100000.0,0,0.0,Everyone,Medical,2018-07-30,1393
Castlight Mobile,MEDICAL,3.7,529,26.0,100000.0,0,0.0,Everyone,Medical,2018-07-30,1394
Sanford Guide:Antimicrobial Rx,MEDICAL,4.5,1388,3.3,100000.0,0,0.0,Everyone,Medical,2018-07-03,1395
Davis's Drug Guide for Nurses,MEDICAL,4.5,572,44.0,50000.0,0,0.0,Everyone,Medical,2018-07-13,1396
live Point,MEDICAL,3.6,54,17.0,5000.0,0,0.0,Mature 17+,Medical,2018-07-03,1397
Tarascon Pharmacopoeia,MEDICAL,4.4,275,5.8,10000.0,0,0.0,Everyone 10+,Medical,2018-03-16,1398
Official NBSTSA CST Exam Prep,MEDICAL,4.4,2159,11.0,10000.0,0,0.0,Everyone,Medical,2018-05-17,1399
EMT-B Pocket Prep,MEDICAL,4.5,2951,16.0,50000.0,0,0.0,Everyone,Medical,2018-07-11,1400
5-Minute Clinical Consult,MEDICAL,4.1,84,6.1,10000.0,0,0.0,Everyone,Medical,2017-12-11,1401
"Pzizz - Sleep, Nap, Focus",MEDICAL,4.3,5521,22.0,100000.0,0,0.0,Everyone,Medical,2018-07-01,1402
HESI A2 Pocket Prep,MEDICAL,4.3,2108,28.0,50000.0,0,0.0,Everyone,Medical,2018-05-02,1403
Johns Hopkins Guides ABX...,MEDICAL,4.7,73,6.3,10000.0,0,0.0,Everyone,Medical,2017-12-08,1404
FP Notebook,MEDICAL,4.5,408,60.0,50000.0,0,0.0,Everyone,Medical,2018-03-24,1405
5 Minute Clinical Consult 2019 - #1 for 25 years,MEDICAL,4.2,33,8.0,10000.0,0,0.0,Everyone,Medical,2018-05-02,1406
Open Sesame - Touch Free Control,MEDICAL,4.4,197,20.0,10000.0,0,0.0,Everyone,Medical,2018-08-02,1407
Davis's Drug Guide,MEDICAL,3.9,272,6.4,50000.0,0,0.0,Everyone,Medical,2017-12-11,1408
Deep Sleep and Relax Hypnosis,MEDICAL,4.2,4852,34.0,100000.0,0,0.0,Everyone,Medical,2013-10-22,1409
Christella VoiceUp,MEDICAL,4.1,38,70.0,5000.0,0,0.0,Everyone,Medical,2018-07-12,1410
Complete Anatomy for Android,MEDICAL,4.1,90,21.0,1000.0,0,0.0,Everyone,Medical,2018-07-11,1411
GlassesOff,MEDICAL,3.5,1288,38.0,100000.0,0,0.0,Everyone,Medical,2018-07-10,1412
e-Anatomy,MEDICAL,4.0,1545,74.0,100000.0,0,0.0,Everyone,Medical,2018-07-30,1413
Registered Dietitian Pocket Prep,MEDICAL,4.3,283,12.0,5000.0,0,0.0,Everyone,Medical,2018-07-12,1414
Paramedic Pocket Prep,MEDICAL,4.3,460,13.0,10000.0,0,0.0,Everyone,Medical,2018-07-12,1415
5 Minute Veterinary Consult: Canine & Feline,MEDICAL,2.3,17,6.8,1000.0,0,0.0,Everyone,Medical,2018-03-29,1416
Wide address pocket prep,MEDICAL,4.5,513,12.0,5000.0,0,0.0,Everyone,Medical,2018-07-11,1417
Nursing Central,MEDICAL,4.3,168,5.8,10000.0,0,0.0,Everyone,Medical,2018-01-29,1418
Tinnitus Alleviator,MEDICAL,3.1,82,42.0,5000.0,0,0.0,Everyone,Medical,2017-12-23,1419
PMHNP-BC Pocket Prep,MEDICAL,4.4,112,13.0,1000.0,0,0.0,Everyone,Medical,2018-07-12,1420
Dialysis of Drugs,MEDICAL,2.9,92,1.5,10000.0,0,0.0,Everyone,Medical,2018-06-15,1421
abeoCoder,MEDICAL,3.1,83,3.2,10000.0,0,0.0,Everyone,Medical,2018-07-30,1422
Saunders Comprehensive Review NCLEX-PN Examination,MEDICAL,3.7,3,7.7,5000.0,0,0.0,Everyone,Medical,2018-07-16,1423
LTC AS Legal,MEDICAL,4.0,6,1.3,100.0,1,39.99,Everyone,Medical,2018-04-04,1424
Lippincott Nursing Advisor,MEDICAL,3.8,343,26.0,50000.0,0,0.0,Everyone,Medical,2018-05-01,1425
Official NBSTSA CSFA Exam Prep,MEDICAL,4.4,137,11.0,1000.0,0,0.0,Everyone,Medical,2018-05-17,1426
JH Blood Pressure Monitor,MEDICAL,3.7,9,2.9,500.0,0,0.0,Everyone,Medical,2018-07-21,1427
Sway Medical,MEDICAL,5.0,3,22.0,100.0,0,0.0,Everyone,Medical,2018-07-25,1428
Exposure Ed,MEDICAL,3.0,2,16.0,500.0,0,0.0,Everyone,Medical,2018-07-17,1429
Nucleus Smart,MEDICAL,3.7,20,19.0,1000.0,0,0.0,Everyone,Medical,2018-06-27,1430
Cochrane Library,MEDICAL,3.7,3,10.0,100.0,0,0.0,Everyone,Medical,2018-07-17,1431
Labs on Demand,MEDICAL,5.0,1,22.0,10.0,0,0.0,Everyone,Medical,2018-08-03,1432
Dermatology Atlas (Colored & Illustrative),MEDICAL,5.0,3,20.0,100.0,0,0.0,Everyone,Medical,2018-07-19,1433
Tablet Reminder,MEDICAL,5.0,4,2.5,5.0,0,0.0,Everyone,Medical,2018-08-03,1434
Galaxies of Hope,MEDICAL,5.0,2,24.0,50.0,0,0.0,Everyone,Medical,2018-07-27,1435
KBA-EZ Health Guide,MEDICAL,5.0,4,25.0,1.0,0,0.0,Everyone,Medical,2018-08-02,1436
FoothillsVet,MEDICAL,5.0,2,29.0,50.0,0,0.0,Everyone,Medical,2018-07-11,1437
PrimeDelivery,MEDICAL,5.0,3,53.0,10.0,0,0.0,Everyone,Medical,2018-07-13,1438
You're an Anime,MEDICAL,5.0,2,83.0,10.0,0,0.0,Everyone,Medical,2018-07-12,1439
Anatomy & Physiology Vocabulary Exam Review App,MEDICAL,5.0,1,4.6,5.0,0,0.0,Everyone,Medical,2018-08-02,1440
CT Scan Cross Sectional Anatomy,MEDICAL,4.3,10,46.0,100.0,0,0.0,Everyone,Medical,2018-07-19,1441
VetCode,MEDICAL,4.9,28,5.7,5000.0,0,0.0,Everyone,Medical,2018-07-07,1442
NCLEX Multi-topic Nursing Exam Review-Quiz & notes,MEDICAL,5.0,1,4.2,10.0,0,0.0,Everyone,Medical,2018-07-24,1443
Pediatric Nursing,MEDICAL,4.9,14,7.0,100.0,0,0.0,Everyone,Medical,2018-07-13,1444
Interpret Chest X-Ray With 100 Cases,MEDICAL,4.6,5,11.0,100.0,0,0.0,Everyone,Medical,2018-08-03,1445
Basics of Orthopaedics,MEDICAL,5.0,1,5.6,10.0,0,0.0,Everyone,Medical,2018-07-27,1446
Familyfirst Messenger,MEDICAL,4.0,1,3.3,10.0,0,0.0,Everyone,Medical,2018-07-12,1447
Clinic Doctor EHr,MEDICAL,5.0,2,7.1,5.0,0,0.0,Everyone,Medical,2018-08-03,1448
Anthem BC Anywhere,MEDICAL,2.6,496,24.0,100000.0,0,0.0,Everyone,Medical,2018-07-27,1449
My Cancer Coach,MEDICAL,4.3,44,34.0,10000.0,0,0.0,Everyone,Medical,2018-04-12,1450
IHSS Help,MEDICAL,4.7,10,4.3,1000.0,0,0.0,Everyone,Medical,2018-06-05,1451
mobileRx Pharmacy,MEDICAL,2.5,124,43.0,10000.0,0,0.0,Everyone,Medical,2017-01-13,1452
BURST Professionals,MEDICAL,4.5,11,25.0,1000.0,0,0.0,Everyone,Medical,2018-01-17,1453
LactMed,MEDICAL,4.3,573,2.0,100000.0,0,0.0,Everyone,Medical,2017-06-01,1454
Blue CareOnDemand,MEDICAL,4.4,163,40.0,10000.0,0,0.0,Everyone,Medical,2018-06-29,1455
PulsePoint AED,MEDICAL,4.5,330,17.0,50000.0,0,0.0,Everyone,Medical,2018-07-31,1456
Deaf Interpreter,MEDICAL,3.8,24,4.4,1000.0,0,0.0,Everyone,Medical,2017-09-26,1457
High Blood Pressure Symptoms,MEDICAL,4.0,531,2.3,100000.0,0,0.0,Everyone,Medical,2015-01-18,1458
MedStar eVisit,MEDICAL,4.5,20,40.0,5000.0,0,0.0,Everyone,Medical,2018-04-10,1459
Blood Pressure(BP) Diary,MEDICAL,3.7,3596,8.4,1000000.0,0,0.0,Everyone,Medical,2018-07-18,1460
REDCap Mobile App,MEDICAL,4.3,56,11.0,10000.0,0,0.0,Everyone,Medical,2018-07-31,1461
VITAS Hospice Referral App for Healthcare Pros,MEDICAL,4.4,27,15.0,5000.0,0,0.0,Everyone,Medical,2018-07-20,1462
AAFP,MEDICAL,3.8,63,24.0,10000.0,0,0.0,Everyone,Medical,2018-06-22,1463
Airway Ex - Intubate. Anesthetize. Train.,MEDICAL,4.3,123,86.0,10000.0,0,0.0,Everyone,Medical,2018-06-01,1464
420 BZ Budeze Delivery,MEDICAL,5.0,2,11.0,100.0,0,0.0,Mature 17+,Medical,2018-06-06,1465
Fever Meter,MEDICAL,3.6,26,0.975,5000.0,0,0.0,Everyone,Medical,2015-05-10,1466
Super Ear Super Hearing,MEDICAL,4.0,122,0.98,10000.0,0,0.0,Everyone,Medical,2018-07-13,1467
Blood Pressure Monitor,MEDICAL,4.3,17,6.0,10000.0,0,0.0,Everyone,Medical,2017-02-25,1468
BELONG Beating Cancer Together,MEDICAL,4.7,623,20.0,50000.0,0,0.0,Teen,Medical,2018-07-29,1469
BP Journal - Blood Pressure Diary,MEDICAL,5.0,6,26.0,1000.0,0,0.0,Everyone,Medical,2018-05-25,1470
TelaDoc,MEDICAL,4.7,6,13.0,1000.0,0,0.0,Everyone,Medical,2018-03-31,1471
Blood Pressure - Stay Healthy,MEDICAL,4.6,7,2.7,1000.0,0,0.0,Everyone,Medical,2018-04-16,1472
ConnectLine,MEDICAL,3.1,253,4.2,50000.0,0,0.0,Everyone,Medical,2016-09-12,1473
Club,MEDICAL,4.4,3786,28.0,50000.0,0,0.0,Everyone,Medical,2018-07-16,1474
Zen Leaf,MEDICAL,5.0,1,6.1,100.0,0,0.0,Mature 17+,Medical,2018-03-08,1475
Homeopathic Medicine Finder,MEDICAL,3.6,10,15.0,1000.0,0,0.0,Everyone,Medical,2017-11-20,1476
Patient Portal,MEDICAL,2.8,66,1.2,50000.0,0,0.0,Everyone,Medical,2016-10-25,1477
Nemours CareConnect,MEDICAL,4.4,65,37.0,10000.0,0,0.0,Everyone,Medical,2018-04-05,1478
tökr,MEDICAL,4.6,17,14.0,1000.0,0,0.0,Everyone,Medical,2018-07-11,1479
Low Blood Pressure Symptoms,MEDICAL,4.2,28,2.3,10000.0,0,0.0,Everyone,Medical,2015-01-20,1480
Hypertension High blood pressure,MEDICAL,3.8,292,2.7,100000.0,0,0.0,Everyone,Medical,2018-04-16,1481
Fever Care,MEDICAL,3.5,19,2.2,5000.0,0,0.0,Everyone,Medical,2018-05-12,1482
"Messages, Text and Video Chat for Messenger",SOCIAL,4.4,49173,4.0,10000000.0,0,0.0,Everyone,Social,2018-06-04,1483
All Social Networks,SOCIAL,4.2,22492,1.5,1000000.0,0,0.0,Everyone,Social,2018-05-21,1484
Social network all in one 2018,SOCIAL,4.3,1403,3.7,100000.0,0,0.0,Everyone,Social,2018-01-30,1485
The Messenger App,SOCIAL,4.4,4919,2.8,1000000.0,0,0.0,Everyone,Social,2018-08-03,1486
Messenger Pro,SOCIAL,4.4,13762,3.9,1000000.0,0,0.0,Everyone,Social,2018-05-09,1487
"Free Messages, Video, Chat,Text for Messenger Plus",SOCIAL,4.3,6086,3.1,1000000.0,0,0.0,Teen,Social,2018-06-14,1488
The Video Messenger App,SOCIAL,4.4,1200,2.8,100000.0,0,0.0,Everyone,Social,2018-08-02,1489
Jodel - The Hyperlocal App,SOCIAL,4.5,76480,20.0,1000000.0,0,0.0,Mature 17+,Social,2018-08-06,1490
Who Viewed My Facebook Profile - Stalkers Visitors,SOCIAL,4.6,271445,9.9,5000000.0,0,0.0,Everyone,Social,2018-06-24,1491
"Hide Something - Photo, Video",SOCIAL,4.6,225103,5.3,5000000.0,0,0.0,Everyone,Social,2018-06-13,1492
Love Sticker,SOCIAL,4.6,33177,10.0,1000000.0,0,0.0,Everyone,Social,2018-06-12,1493
Web Browser & Fast Explorer,SOCIAL,4.4,54768,2.6,5000000.0,0,0.0,Everyone,Social,2018-05-16,1494
VidStatus app - Status Videos & Status Downloader,SOCIAL,4.5,25562,31.0,5000000.0,0,0.0,Teen,Social,2018-08-02,1495
Love Images,SOCIAL,4.3,16404,2.3,1000000.0,0,0.0,Everyone,Social,2018-06-24,1496
Web Browser ( Fast & Secure Web Explorer),SOCIAL,4.4,2508,6.0,500000.0,0,0.0,Everyone,Social,2017-11-20,1497
SPARK - Live random video chat & meet new people,SOCIAL,4.6,79658,17.0,5000000.0,0,0.0,Mature 17+,Social,2018-08-06,1498
Golden telegram,SOCIAL,4.3,374,20.0,50000.0,0,0.0,Everyone,Social,2018-07-30,1499
Amino: Communities and Chats,SOCIAL,4.8,1259075,62.0,10000000.0,0,0.0,Teen,Social,2018-07-20,1500
Meet – Talk to Strangers Using Random Video Chat,SOCIAL,4.6,60562,15.0,5000000.0,0,0.0,Mature 17+,Social,2018-08-06,1501
"💘 WhatsLov: Smileys of love, stickers and GIF",SOCIAL,4.6,22098,18.0,1000000.0,0,0.0,Everyone,Social,2018-07-24,1502
Phone Tracker : Family Locator,SOCIAL,4.3,231325,5.4,10000000.0,0,0.0,Everyone,Social,2018-08-02,1503
HTC Social Plugin - Facebook,SOCIAL,3.6,13223,2.8,10000000.0,0,0.0,Mature 17+,Social,2016-06-08,1504
Periscope - Live Video,SOCIAL,4.0,479908,15.0,10000000.0,0,0.0,Mature 17+,Social,2018-07-09,1505
Kate Mobile for VK,SOCIAL,4.4,540930,5.3,10000000.0,0,0.0,Teen,Social,2018-07-23,1506
Moment,SOCIAL,4.5,19583,37.0,1000000.0,0,0.0,Teen,Social,2018-08-01,1507
Meetup,SOCIAL,4.2,79129,23.0,5000000.0,0,0.0,Teen,Social,2018-08-02,1508
textPlus: Free Text & Calls,SOCIAL,4.1,382120,28.0,10000000.0,0,0.0,Everyone,Social,2018-07-26,1509
"Free phone calls, free texting SMS on free number",SOCIAL,4.5,412725,35.0,10000000.0,0,0.0,Everyone,Social,2018-07-31,1510
MeetMe: Chat & Meet New People,SOCIAL,4.2,1259849,76.0,50000000.0,0,0.0,Mature 17+,Social,2018-08-03,1511
"ooVoo Video Calls, Messaging & Stories",SOCIAL,4.3,1157004,34.0,50000000.0,0,0.0,Everyone,Social,2017-10-16,1512
Blogger,SOCIAL,3.7,138026,2.7,5000000.0,0,0.0,Mature 17+,Social,2016-02-29,1513
Blogaway for Android (Blogger),SOCIAL,3.7,4253,4.1,100000.0,0,0.0,Teen,Social,2018-05-31,1514
YouNow: Live Stream Video Chat,SOCIAL,4.1,309872,85.0,10000000.0,0,0.0,Teen,Social,2018-08-03,1515
Mirrativ: Live Stream Any App,SOCIAL,4.1,17955,89.0,500000.0,0,0.0,Teen,Social,2018-08-02,1516
Nextdoor - Local neighborhood news & classifieds,SOCIAL,4.3,51502,20.0,5000000.0,0,0.0,Teen,Social,2018-07-25,1517
Banjo,SOCIAL,4.2,58341,9.3,1000000.0,0,0.0,Everyone,Social,2015-07-25,1518
Timehop,SOCIAL,4.1,161610,16.0,5000000.0,0,0.0,Teen,Social,2018-08-05,1519
Couple - Relationship App,SOCIAL,4.0,33249,8.4,1000000.0,0,0.0,Everyone,Social,2015-03-05,1520
LOVOO,SOCIAL,4.0,852455,68.0,10000000.0,0,0.0,Mature 17+,Social,2018-08-03,1521
"Jaumo Dating, Flirt & Live Video",SOCIAL,4.4,900064,13.0,10000000.0,0,0.0,Mature 17+,Social,2018-07-31,1522
Patook - make platonic friends,SOCIAL,4.0,3677,50.0,100000.0,0,0.0,Mature 17+,Social,2018-06-21,1523
uCiC- Videos and Photos on demand,SOCIAL,4.0,2052,7.0,100000.0,0,0.0,Teen,Social,2017-09-27,1524
"Mico- Stranger Chat Random video Chat, Live, Meet",SOCIAL,4.4,624557,56.0,10000000.0,0,0.0,Mature 17+,Social,2018-07-27,1525
Amazon for Tablets,SHOPPING,4.0,141613,22.0,10000000.0,0,0.0,Teen,Shopping,2018-07-31,1526
Wish - Shopping Made Fun,SHOPPING,4.5,6210998,15.0,100000000.0,0,0.0,Everyone,Shopping,2018-08-03,1527
Shopee - No. 1 Online Shopping,SHOPPING,4.3,94294,30.0,10000000.0,0,0.0,Everyone,Shopping,2018-07-23,1528
Shopee: No.1 Online Shopping,SHOPPING,4.2,608753,30.0,10000000.0,0,0.0,Everyone,Shopping,2018-07-23,1529
Kroger,SHOPPING,4.3,38961,27.0,5000000.0,0,0.0,Everyone,Shopping,2018-08-02,1530
"letgo: Buy & Sell Used Stuff, Cars & Real Estate",SHOPPING,4.5,973270,20.0,50000000.0,0,0.0,Teen,Shopping,2018-08-06,1531
Amazon Shopping,SHOPPING,4.3,909226,42.0,100000000.0,0,0.0,Teen,Shopping,2018-07-31,1532
OLX - Buy and Sell,SHOPPING,4.2,857923,18.0,50000000.0,0,0.0,Everyone,Shopping,2018-07-31,1533
The wall,SHOPPING,4.4,35563,4.2,1000000.0,0,0.0,Everyone,Shopping,2018-07-23,1534
"Shrimp skin shopping: spend less, buy better",SHOPPING,4.2,106798,30.0,5000000.0,0,0.0,Everyone,Shopping,2018-07-23,1535
Lotte Home Shopping LOTTE Homeshopping,SHOPPING,3.6,8820,33.0,5000000.0,0,0.0,Everyone,Shopping,2018-07-25,1536
"Horn, free country requirements",SHOPPING,4.5,37186,7.9,1000000.0,0,0.0,Everyone,Shopping,2018-06-30,1537
Jiji.ng,SHOPPING,4.4,25714,12.0,1000000.0,0,0.0,Everyone,Shopping,2018-07-24,1538
GS SHOP,SHOPPING,3.8,44255,15.0,10000000.0,0,0.0,Everyone,Shopping,2018-08-03,1539
CJmall,SHOPPING,3.6,18252,10.0,10000000.0,0,0.0,Everyone,Shopping,2018-08-06,1540
Home & Shopping - Only in apps. 10% off + 10% off,SHOPPING,4.2,42750,9.9,10000000.0,0,0.0,Everyone,Shopping,2018-08-04,1541
EHS Dongsen Shopping,SHOPPING,3.6,3656,9.0,1000000.0,0,0.0,Teen,Shopping,2018-08-03,1542
Bukalapak - Buy and Sell Online,SHOPPING,4.4,662287,21.0,10000000.0,0,0.0,Everyone,Shopping,2018-08-03,1543
Life market,SHOPPING,4.5,30834,13.0,1000000.0,0,0.0,Everyone,Shopping,2018-07-17,1544
Jabong Online Shopping App,SHOPPING,4.1,367290,11.0,10000000.0,0,0.0,Everyone,Shopping,2018-07-20,1545
Family Dollar,SHOPPING,4.3,2588,21.0,1000000.0,0,0.0,Everyone,Shopping,2018-07-23,1546
Jumia online shopping,SHOPPING,4.3,162655,8.1,10000000.0,0,0.0,Teen,Shopping,2018-07-10,1547
Blibli.com Online Shopping,SHOPPING,4.2,171584,12.0,10000000.0,0,0.0,Everyone,Shopping,2018-07-26,1548
"Club Factory Everything, Unbeaten Price",SHOPPING,4.2,244141,7.3,10000000.0,0,0.0,Everyone,Shopping,2018-08-06,1549
ZALORA Fashion Shopping,SHOPPING,4.2,142512,15.0,10000000.0,0,0.0,Everyone,Shopping,2018-07-25,1550
Magazine Luiza Online Shopping,SHOPPING,4.3,109124,22.0,10000000.0,0,0.0,Everyone,Shopping,2018-08-02,1551
ROMWE - Women's Fashion,SHOPPING,4.6,135043,11.0,10000000.0,0,0.0,Everyone,Shopping,2018-07-30,1552
Buscapé - Offers and discounts,SHOPPING,4.4,108592,8.3,10000000.0,0,0.0,Everyone,Shopping,2018-07-24,1553
11st,SHOPPING,3.8,48732,20.0,10000000.0,0,0.0,Everyone,Shopping,2018-07-31,1554
Coupang,SHOPPING,4.6,308234,38.0,10000000.0,0,0.0,Everyone,Shopping,2018-08-02,1555
Wemep - Special price representative (special / shopping / shopping app / coupon / shipping),SHOPPING,4.5,178497,9.1,10000000.0,0,0.0,Everyone,Shopping,2018-08-02,1556
Target - now with Cartwheel,SHOPPING,4.1,68406,24.0,10000000.0,0,0.0,Everyone,Shopping,2018-07-25,1557
Chilindo,SHOPPING,3.8,18364,29.0,1000000.0,0,0.0,Everyone,Shopping,2018-08-04,1558
"Jingdong - pick good things, go to Jingdong",SHOPPING,3.3,9189,98.0,1000000.0,0,0.0,Teen,Shopping,2018-08-01,1559
CheckPoints 🏆 Rewards App,SHOPPING,4.1,23187,25.0,1000000.0,0,0.0,Everyone,Shopping,2018-06-21,1560
SnipSnap Coupon App,SHOPPING,4.2,9975,18.0,1000000.0,0,0.0,Everyone,Shopping,2018-01-22,1561
Coupon Sherpa,SHOPPING,4.4,7793,6.1,500000.0,0,0.0,Everyone,Shopping,2018-02-06,1562
Gyft - Mobile Gift Card Wallet,SHOPPING,4.1,9701,14.0,500000.0,0,0.0,Everyone,Shopping,2018-07-25,1563
SavingStar - Grocery Coupons,SHOPPING,4.2,31519,21.0,1000000.0,0,0.0,Everyone,Shopping,2018-06-12,1564
"Shopkick: Free Gift Cards, Shop Rewards & Deals",SHOPPING,4.3,213735,43.0,10000000.0,0,0.0,Everyone,Shopping,2018-07-24,1565
Key Ring: Cards Coupon & Sales,SHOPPING,4.1,42871,23.0,1000000.0,0,0.0,Everyone,Shopping,2018-07-27,1566
"Ibotta: Cash Back Savings, Rewards & Coupons App",SHOPPING,4.5,315908,52.0,10000000.0,0,0.0,Everyone,Shopping,2018-08-01,1567
